 1,5204166666666666E-002	 8,5161990082636974E-001	 7,8369140625000000E-001	 3,8425537767134994E+000	 2,1563316310522018E+000	 1,1430000000000000E+005	 3,8425537767134994E+000	 0,0000000000000000E+000
 1,5597916666666666E-002	 8,5161990082636974E-001	 7,4707031250000000E-001	 3,8425537767134994E+000	 2,2740903472457998E+000	 1,1430000000000000E+005	 3,8425537767134994E+000	 0,0000000000000000E+000
 1,5804166666666668E-002	 9,4624516211907472E-001	 8,2682291666666663E-001	 3,5946470814416611E+000	 2,3360820009699164E+000	 1,2700000000000000E+005	 3,5946470814416611E+000	 0,0000000000000000E+000
 1,6070833333333333E-002	 9,4624516211907472E-001	 9,4217936197916663E-001	 4,3383671672571777E+000	 2,4214151733856664E+000	 1,2700000000000000E+005	 4,3383671672571777E+000	 0,0000000000000000E+000
 1,6337500000000001E-002	 9,4624516211907472E-001	 8,7849934895833337E-001	 5,4539472959804511E+000	 2,5111998310275965E+000	 1,2700000000000000E+005	 5,4539472959804511E+000	 0,0000000000000000E+000
 1,6604166666666666E-002	 9,4624516211907472E-001	 7,9121907552083337E-001	 5,9497606865241295E+000	 2,6004368542831773E+000	 1,2700000000000000E+005	 5,9497606865241295E+000	 0,0000000000000000E+000
 1,6870833333333335E-002	 9,9998784004854568E-001	 9,5947265625000000E-001	 5,0820872530726939E+000	 2,6912771051453253E+000	 1,3421400000000000E+005	 5,0820872530726939E+000	 0,0000000000000000E+000
 1,7137500000000000E-002	 9,9998784004854568E-001	 9,4624837239583337E-001	 5,4539472959804511E+000	 2,7864207564251000E+000	 1,3421400000000000E+005	 5,4539472959804511E+000	 0,0000000000000000E+000
 1,7404166666666665E-002	 9,9998784004854568E-001	 9,4217936197916663E-001	 5,5779006436163705E+000	 2,8790123197023680E+000	 1,3421400000000000E+005	 5,5779006436163705E+000	 0,0000000000000000E+000
 1,7670833333333334E-002	 9,9998784004854568E-001	 1,0457356770833333E+000	 5,9497606865241295E+000	 2,9718592594230668E+000	 1,3421400000000000E+005	 5,9497606865241295E+000	 0,0000000000000000E+000
 1,7937499999999999E-002	 9,9998784004854568E-001	 1,0524495442708333E+000	 5,4539472959804511E+000	 3,0639791865553567E+000	 1,3421400000000000E+005	 5,4539472959804511E+000	 0,0000000000000000E+000
 1,8204166666666667E-002	 9,9998784004854568E-001	 9,0230305989583337E-001	 5,7018539912522908E+000	 3,1558739130165256E+000	 1,3421400000000000E+005	 5,7018539912522908E+000	 0,0000000000000000E+000
 1,8470833333333332E-002	 9,9998784004854568E-001	 7,4442545572916663E-001	 6,0737140341600480E+000	 3,2465705495549066E+000	 1,3421400000000000E+005	 6,0737140341600480E+000	 0,0000000000000000E+000
 1,8737500000000001E-002	 9,9998784004854568E-001	 7,4117024739583337E-001	 6,4455740770678061E+000	 3,3370900431336215E+000	 1,3421400000000000E+005	 6,4455740770678061E+000	 0,0000000000000000E+000
 1,9004166666666666E-002	 9,9998784004854568E-001	 7,2713216145833337E-001	 6,1976673817959673E+000	 3,4272060754603526E+000	 1,3421400000000000E+005	 6,1976673817959673E+000	 0,0000000000000000E+000
 1,9270833333333334E-002	 9,9998784004854568E-001	 7,2753906250000000E-001	 5,9497606865241295E+000	 3,5172382861973364E+000	 1,3421400000000000E+005	 5,9497606865241295E+000	 0,0000000000000000E+000
 1,9537499999999999E-002	 9,9998784004854568E-001	 8,2763671875000000E-001	 5,9497606865241295E+000	 3,6075571667712563E+000	 1,3421400000000000E+005	 5,9497606865241295E+000	 0,0000000000000000E+000
 1,9806250000000001E-002	 9,9998784004854568E-001	 9,3587239583333337E-001	 6,3216207294318876E+000	 3,6988394368166717E+000	 1,3421400000000000E+005	 6,3216207294318876E+000	 0,0000000000000000E+000
 2,0070833333333333E-002	 9,9998784004854568E-001	 1,0420735677083333E+000	 6,4455740770678061E+000	 3,7898098905482267E+000	 1,3421400000000000E+005	 6,4455740770678061E+000	 0,0000000000000000E+000
 2,0337500000000001E-002	 9,9998784004854568E-001	 9,9853515625000000E-001	 6,5695274247037254E+000	 3,8827222111089283E+000	 1,3421400000000000E+005	 6,5695274247037254E+000	 0,0000000000000000E+000
 2,0604166666666666E-002	 9,9998784004854568E-001	 9,6455891927083337E-001	 6,5695274247037254E+000	 3,9747264644473672E+000	 1,3421400000000000E+005	 6,5695274247037254E+000	 0,0000000000000000E+000
 2,0870833333333335E-002	 9,9998784004854568E-001	 1,0351562500000000E+000	 6,5695274247037254E+000	 4,0683998850429735E+000	 1,3421400000000000E+005	 6,5695274247037254E+000	 0,0000000000000000E+000
 2,1137500000000000E-002	 9,9998784004854568E-001	 1,0520426432291667E+000	 7,1892941628833222E+000	 4,1622280961743137E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,1404166666666665E-002	 9,9998784004854568E-001	 8,5611979166666663E-001	 6,4455740770678061E+000	 4,2558864288837661E+000	 1,3421400000000000E+005	 6,4455740770678061E+000	 0,0000000000000000E+000
 2,1670833333333334E-002	 9,9998784004854568E-001	 9,6679687500000000E-001	 6,9413874676114835E+000	 4,3509345235512296E+000	 1,3421400000000000E+005	 6,9413874676114835E+000	 0,0000000000000000E+000
 2,1937499999999999E-002	 9,9998784004854568E-001	 9,9894205729166663E-001	 7,4372008581551619E+000	 4,4454690712788398E+000	 1,3421400000000000E+005	 7,4372008581551619E+000	 0,0000000000000000E+000
 2,2204166666666667E-002	 9,9998784004854568E-001	 1,0319010416666667E+000	 7,1892941628833222E+000	 4,5404467558109145E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,2470833333333332E-002	 9,9998784004854568E-001	 1,0904947916666667E+000	 7,1892941628833222E+000	 4,6356613760366754E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,2737500000000001E-002	 9,9998784004854568E-001	 9,8836263020833337E-001	 7,0653408152474029E+000	 4,7298041975348672E+000	 1,3421400000000000E+005	 7,0653408152474029E+000	 0,0000000000000000E+000
 2,3004166666666666E-002	 9,9998784004854568E-001	 1,0400390625000000E+000	 7,0653408152474029E+000	 4,8247567355900181E+000	 1,3421400000000000E+005	 7,0653408152474029E+000	 0,0000000000000000E+000
 2,3270833333333334E-002	 9,9998784004854568E-001	 9,2529296875000000E-001	 7,5611542057910812E+000	 4,9191219637063393E+000	 1,3421400000000000E+005	 7,5611542057910812E+000	 0,0000000000000000E+000
 2,3537499999999999E-002	 9,9998784004854568E-001	 9,8714192708333337E-001	 7,1892941628833222E+000	 5,0124947442000529E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,3804166666666668E-002	 9,9998784004854568E-001	 9,8978678385416663E-001	 7,1892941628833222E+000	 5,1061815762500187E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,4070833333333333E-002	 9,9998784004854568E-001	 9,5764160156250000E-001	 7,4372008581551619E+000	 5,1981618007327306E+000	 1,3421400000000000E+005	 7,4372008581551619E+000	 0,0000000000000000E+000
 2,4337500000000001E-002	 9,9998784004854568E-001	 9,5581054687500000E-001	 7,0653408152474029E+000	 5,2893669549155780E+000	 1,3421400000000000E+005	 7,0653408152474029E+000	 0,0000000000000000E+000
 2,4604166666666667E-002	 9,9998784004854568E-001	 9,4950358072916663E-001	 7,0653408152474029E+000	 5,3806928121876618E+000	 1,3421400000000000E+005	 7,0653408152474029E+000	 0,0000000000000000E+000
 2,4872916666666668E-002	 9,9998784004854568E-001	 1,0308837890625000E+000	 6,9413874676114835E+000	 5,4728999137732899E+000	 1,3421400000000000E+005	 6,9413874676114835E+000	 0,0000000000000000E+000
 2,5139583333333333E-002	 9,9998784004854568E-001	 1,0392252604166667E+000	 7,0653408152474029E+000	 5,5643850320658936E+000	 1,3421400000000000E+005	 7,0653408152474029E+000	 0,0000000000000000E+000
 2,5404166666666665E-002	 9,9998784004854568E-001	 9,3953450520833337E-001	 7,1892941628833222E+000	 5,6558097988138787E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,5670833333333334E-002	 9,9998784004854568E-001	 7,5317382812500000E-001	 7,4372008581551619E+000	 5,7478760801287310E+000	 1,3421400000000000E+005	 7,4372008581551619E+000	 0,0000000000000000E+000
 2,5937499999999999E-002	 9,9998784004854568E-001	 9,9670410156250000E-001	 7,4372008581551619E+000	 5,8403329700518052E+000	 1,3421400000000000E+005	 7,4372008581551619E+000	 0,0000000000000000E+000
 2,6204166666666667E-002	 9,9998784004854568E-001	 1,0036214192708333E+000	 7,3132475105192425E+000	 5,9335442542826051E+000	 1,3421400000000000E+005	 7,3132475105192425E+000	 0,0000000000000000E+000
 2,6470833333333332E-002	 9,9998784004854568E-001	 1,0373942057291667E+000	 6,8174341199755641E+000	 6,0269740334573463E+000	 1,3421400000000000E+005	 6,8174341199755641E+000	 0,0000000000000000E+000
 2,6737500000000001E-002	 9,9998784004854568E-001	 1,0209147135416667E+000	 7,1892941628833222E+000	 6,1219550708530113E+000	 1,3421400000000000E+005	 7,1892941628833222E+000	 0,0000000000000000E+000
 2,7004166666666666E-002	 9,9998784004854568E-001	 9,5214843750000000E-001	 7,5611542057910812E+000	 6,2167885822507207E+000	 1,3421400000000000E+005	 7,5611542057910812E+000	 0,0000000000000000E+000
 2,7270833333333334E-002	 9,9998784004854568E-001	 1,0260009765625000E+000	 7,5611542057910812E+000	 6,3117154150183490E+000	 1,3421400000000000E+005	 7,5611542057910812E+000	 0,0000000000000000E+000
 2,7537499999999999E-002	 9,9998784004854568E-001	 1,0198974609375000E+000	 8,0569675963347578E+000	 6,4074212297600290E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 2,7804166666666668E-002	 9,9998784004854568E-001	 8,7158203125000000E-001	 7,8090609010629199E+000	 6,5029051966941775E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 2,8120833333333334E-002	 9,9998784004854568E-001	 1,1354573567708333E+000	 8,0569675963347578E+000	 6,6158128780838004E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 2,8337500000000002E-002	 9,9998784004854568E-001	 9,7615559895833337E-001	 8,0569675963347578E+000	 6,6931595294284261E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 2,8604166666666667E-002	 9,9998784004854568E-001	 1,0310872395833333E+000	 8,1809209439706763E+000	 6,7884859117738499E+000	 1,3421400000000000E+005	 8,1809209439706763E+000	 0,0000000000000000E+000
 2,8870833333333332E-002	 9,9998784004854568E-001	 9,5418294270833337E-001	 7,9330142486988384E+000	 6,8825940870149465E+000	 1,3421400000000000E+005	 7,9330142486988384E+000	 0,0000000000000000E+000
 2,9137500000000000E-002	 9,9998784004854568E-001	 9,8876953125000000E-001	 8,0569675963347578E+000	 6,9771493107346947E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 2,9404166666666665E-002	 9,9998784004854568E-001	 9,6415201822916663E-001	 8,1809209439706763E+000	 7,0707092927788437E+000	 1,3421400000000000E+005	 8,1809209439706763E+000	 0,0000000000000000E+000
 2,9672916666666667E-002	 9,9998784004854568E-001	 1,0176595052083333E+000	 7,8090609010629199E+000	 7,1652047237645728E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 2,9972916666666665E-002	 9,9998784004854568E-001	 9,3994140625000000E-001	 7,6851075534270006E+000	 7,2690021159698590E+000	 1,3421400000000000E+005	 7,6851075534270006E+000	 0,0000000000000000E+000
 3,0352083333333332E-002	 9,9998784004854568E-001	 1,0080973307291667E+000	 7,8090609010629199E+000	 7,4001247876221692E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,0606250000000002E-002	 9,9998784004854568E-001	 9,4401041666666663E-001	 8,0569675963347578E+000	 7,4863174107381285E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 3,0870833333333333E-002	 9,9998784004854568E-001	 9,6455891927083337E-001	 7,6851075534270006E+000	 7,5766675847055538E+000	 1,3421400000000000E+005	 7,6851075534270006E+000	 0,0000000000000000E+000
 3,1137499999999999E-002	 9,9998784004854568E-001	 9,7432454427083337E-001	 7,8090609010629199E+000	 7,6677643296323286E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,1404166666666664E-002	 9,9998784004854568E-001	 9,9609375000000000E-001	 8,0569675963347578E+000	 7,7594427963919488E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 3,1670833333333336E-002	 9,9998784004854568E-001	 7,7636718750000000E-001	 7,8090609010629199E+000	 7,8524171449290634E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,1937500000000001E-002	 9,9998784004854568E-001	 9,5357259114583337E-001	 7,6851075534270006E+000	 7,9451065000610370E+000	 1,3421400000000000E+005	 7,6851075534270006E+000	 0,0000000000000000E+000
 3,2204166666666666E-002	 9,9998784004854568E-001	 1,0213216145833333E+000	 7,8090609010629199E+000	 8,0395980193725780E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,2470833333333331E-002	 9,9998784004854568E-001	 9,9344889322916663E-001	 7,8090609010629199E+000	 8,1345393812157614E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,2737500000000003E-002	 9,9998784004854568E-001	 9,0474446614583337E-001	 8,3048742916065965E+000	 8,2300741999143572E+000	 1,3421400000000000E+005	 8,3048742916065965E+000	 0,0000000000000000E+000
 3,3270833333333333E-002	 9,9998784004854568E-001	 9,9446614583333337E-001	 8,3048742916065965E+000	 8,4210913091153063E+000	 1,3421400000000000E+005	 8,3048742916065965E+000	 0,0000000000000000E+000
 3,3604166666666664E-002	 9,9998784004854568E-001	 1,0253906250000000E+000	 8,4288276392425168E+000	 8,5415909912936421E+000	 1,3421400000000000E+005	 8,4288276392425168E+000	 0,0000000000000000E+000
 3,3872916666666669E-002	 9,9998784004854568E-001	 1,0223388671875000E+000	 8,3048742916065965E+000	 8,6386983030158966E+000	 1,3421400000000000E+005	 8,3048742916065965E+000	 0,0000000000000000E+000
 3,4204166666666667E-002	 9,9998784004854568E-001	 1,0260009765625000E+000	 7,8090609010629199E+000	 8,7582508012300870E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,4470833333333332E-002	 9,9998784004854568E-001	 9,8531087239583337E-001	 8,0569675963347578E+000	 8,8520415720513395E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 3,4737499999999998E-002	 9,9998784004854568E-001	 1,0300699869791667E+000	 8,3048742916065965E+000	 8,9467605272763944E+000	 1,3421400000000000E+005	 8,3048742916065965E+000	 0,0000000000000000E+000
 3,5004166666666670E-002	 9,9998784004854568E-001	 8,3679199218750000E-001	 7,9330142486988384E+000	 9,0408452324723623E+000	 1,3421400000000000E+005	 7,9330142486988384E+000	 0,0000000000000000E+000
 3,5270833333333335E-002	 9,9998784004854568E-001	 1,0786946614583333E+000	 8,3048742916065965E+000	 9,1343197164949679E+000	 1,3421400000000000E+005	 8,3048742916065965E+000	 0,0000000000000000E+000
 3,5537500000000000E-002	 9,9998784004854568E-001	 9,8937988281250000E-001	 8,1809209439706763E+000	 9,2281216635281869E+000	 1,3421400000000000E+005	 8,1809209439706763E+000	 0,0000000000000000E+000
 3,5804166666666665E-002	 9,9998784004854568E-001	 9,9161783854166663E-001	 7,8090609010629199E+000	 9,3213368594331758E+000	 1,3421400000000000E+005	 7,8090609010629199E+000	 0,0000000000000000E+000
 3,6070833333333337E-002	 9,9998784004854568E-001	 1,0451253255208333E+000	 7,6851075534270006E+000	 9,4146476119504765E+000	 1,3421400000000000E+005	 7,6851075534270006E+000	 0,0000000000000000E+000
 3,6337500000000002E-002	 9,9998784004854568E-001	 7,8023274739583337E-001	 8,0569675963347578E+000	 9,5076973999183636E+000	 1,3421400000000000E+005	 8,0569675963347578E+000	 0,0000000000000000E+000
 3,6804166666666666E-002	 9,9998784004854568E-001	 8,6710611979166663E-001	 8,1809209439706763E+000	 9,6686778806492626E+000	 1,3421400000000000E+005	 8,1809209439706763E+000	 0,0000000000000000E+000
 3,7204166666666670E-002	 9,9998784004854568E-001	 1,0076904296875000E+000	 8,1809209439706763E+000	 9,8073037022051537E+000	 1,3421400000000000E+005	 8,1809209439706763E+000	 0,0000000000000000E+000
 3,7604166666666668E-002	 9,9998784004854568E-001	 1,0656738281250000E+000	 8,1809209439706763E+000	 9,9484838470059440E+000	 1,3421400000000000E+005	 8,1809209439706763E+000	 0,0000000000000000E+000
